City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
258,Palora,EC,2022-10-01 17:55:29,-1.7,-77.9333,299.21,50,92,0.85,overcast clouds
259,Ourinhos,BR,2022-10-01 17:55:30,-22.9789,-49.8706,298.42,60,55,2.33,broken clouds
260,Havoysund,NO,2022-10-01 17:55:30,70.9963,24.6622,279.28,67,58,4.45,broken clouds
261,Carutapera,BR,2022-10-01 17:55:30,-1.195,-46.02,303.44,59,82,5.22,broken clouds
262,Santa Rosa,PH,2022-10-01 17:55:27,14.3122,121.1114,301.14,88,10,2.89,clear sky
263,Kavaratti,IN,2022-10-01 17:55:31,10.5669,72.642,300.67,76,100,7.32,overcast clouds
264,Duayaw Nkwanta,GH,2022-10-01 17:55:32,7.1724,-2.1028,295.39,97,84,1.24,moderate rain
265,Sept-Iles,CA,2022-10-01 17:55:04,50.2001,-66.3821,284.44,46,20,5.14,few clouds
266,Kurchum,KZ,2022-10-01 17:55:33,48.5722,83.6542,273.67,55,6,3.0,clear sky
267,Carnarvon,AU,2022-10-01 17:55:33,-24.8667,113.6333,292.51,76,0,9.83,clear sky
268,Malindi,KE,2022-10-01 17:55:34,-3.2175,40.1191,297.42,80,43,7.04,scattered clouds
269,Barranca,PE,2022-10-01 17:55:34,-10.75,-77.7667,292.08,71,49,5.42,scattered clouds
270,Necochea,AR,2022-10-01 17:55:35,-38.5473,-58.7368,295.0,42,59,2.58,broken clouds
271,Nkan,GA,2022-10-01 17:55:35,0.3833,9.7833,296.55,94,100,2.41,moderate rain
272,Semey,KZ,2022-10-01 17:55:35,50.4111,80.2275,272.88,66,40,2.57,scattered clouds
273,Zhob,PK,2022-10-01 17:56:36,31.3411,69.4481,296.6,32,0,2.59,clear sky
274,Atbasar,KZ,2022-10-01 17:56:36,51.8,68.3333,273.15,46,1,3.18,clear sky
275,Senahu,GT,2022-10-01 17:56:37,15.4,-89.8333,291.81,75,99,0.86,overcast clouds
276,Kolobrzeg,PL,2022-10-01 17:56:37,54.1757,15.5834,285.35,84,100,9.51,overcast clouds
277,Padre Bernardo,BR,2022-10-01 17:56:38,-15.35,-48.5,308.31,22,46,0.32,scattered clouds
278,Konevo,RU,2022-10-01 17:56:38,62.1215,39.3192,278.88,90,78,1.27,broken clouds
279,Altay,CN,2022-10-01 17:56:39,47.8667,88.1167,270.58,44,1,2.36,clear sky
280,San Ramon,US,2022-10-01 17:56:39,37.7799,-121.978,295.27,70,20,2.06,few clouds
281,Marzuq,YE,2022-10-01 17:56:39,14.4,46.4667,298.17,50,7,2.74,clear sky
282,Saint-Pierre,RE,2022-10-01 17:56:40,-21.3393,55.4781,293.97,72,0,4.12,clear sky
283,Inhambane,MZ,2022-10-01 17:56:40,-23.865,35.3833,297.14,88,20,6.26,few clouds
284,Buncrana,IE,2022-10-01 17:56:41,55.1333,-7.45,284.38,77,8,8.1,clear sky
285,Manyana,BW,2022-10-01 17:56:42,-23.4,21.7167,299.76,18,1,3.05,clear sky
286,Portsmouth,GB,2022-10-01 17:56:42,50.799,-1.0913,291.18,87,34,5.36,scattered clouds
287,Ormond Beach,US,2022-10-01 17:56:42,29.2858,-81.0559,302.08,83,0,2.24,clear sky
288,Segezha,RU,2022-10-01 17:56:43,63.7415,34.3222,279.94,83,77,2.68,broken clouds
289,Vieux-Habitants,GP,2022-10-01 17:56:43,16.0589,-61.7659,302.43,73,84,4.75,broken clouds
290,Kudahuvadhoo,MV,2022-10-01 17:56:44,2.6708,72.8944,301.19,75,100,7.83,overcast clouds
291,Wamba,NG,2022-10-01 17:56:44,8.9333,8.6,297.74,86,83,0.87,broken clouds
292,Amarante Do Maranhao,BR,2022-10-01 17:56:45,-5.5667,-46.7422,311.32,16,42,3.39,scattered clouds
293,Kindu,CD,2022-10-01 17:56:45,-2.95,25.95,297.46,77,50,0.56,scattered clouds
294,Mezhdurechenskiy,RU,2022-10-01 17:56:46,59.6,65.9333,270.89,75,40,3.33,scattered clouds
295,Ondjiva,AO,2022-10-01 17:56:46,-17.0667,15.7333,302.14,14,22,2.53,few clouds
296,Mpulungu,ZM,2022-10-01 17:56:46,-8.7623,31.1141,300.67,40,82,2.77,broken clouds
297,Ladnun,IN,2022-10-01 17:56:47,27.65,74.3833,303.22,34,35,6.46,scattered clouds
298,Rawson,AR,2022-10-01 17:56:47,-43.3002,-65.1023,289.06,39,10,5.64,clear sky
299,Apiai,BR,2022-10-01 17:56:48,-24.5094,-48.8425,293.97,66,83,0.97,broken clouds
300,Biala Podlaska,PL,2022-10-01 17:56:48,52.0324,23.1165,285.13,87,100,2.76,overcast clouds
301,Tazovskiy,RU,2022-10-01 17:56:49,67.4667,78.7,272.27,73,99,5.35,overcast clouds
302,Olimpia,BR,2022-10-01 17:56:49,-20.7372,-48.9147,303.64,43,84,4.58,broken clouds
303,Pokhara,NP,2022-10-01 17:56:49,28.2333,83.9833,293.54,69,45,2.72,scattered clouds
304,Phalaborwa,ZA,2022-10-01 17:56:50,-23.943,31.1411,302.75,23,0,1.6,clear sky
305,Aketi,CD,2022-10-01 17:56:50,2.7388,23.7833,296.04,90,71,1.06,light rain
306,Ercis,TR,2022-10-01 17:56:51,39.0287,43.3586,289.59,42,2,3.41,clear sky
307,Dingle,PH,2022-10-01 17:56:51,10.9995,122.6711,297.65,92,47,2.89,scattered clouds
308,Olecko,PL,2022-10-01 17:56:52,54.0337,22.507,282.73,75,76,3.11,broken clouds
309,Gabu,GW,2022-10-01 17:56:52,12.2833,-14.2167,300.6,86,83,1.67,light rain
310,Faxinal,BR,2022-10-01 17:56:52,-24.0003,-51.3194,293.71,74,91,2.02,overcast clouds
311,Mashhad,IR,2022-10-01 17:56:53,36.297,59.6062,291.23,36,0,3.09,clear sky
312,Camana,PE,2022-10-01 17:56:53,-16.6228,-72.7111,291.98,70,14,4.58,few clouds
313,Nioro,GM,2022-10-01 17:56:54,13.35,-15.75,301.29,81,94,1.68,moderate rain
314,Touros,BR,2022-10-01 17:56:54,-5.1989,-35.4608,301.04,64,21,8.68,few clouds
315,Dumbraveni,RO,2022-10-01 17:56:55,46.2333,24.5667,290.64,62,100,2.15,overcast clouds
316,Suraabad,AZ,2022-10-01 17:56:55,40.8192,49.4687,294.29,60,9,1.44,clear sky
317,Teguldet,RU,2022-10-01 17:56:56,57.3064,88.1667,269.75,95,70,1.62,broken clouds
318,Chapais,CA,2022-10-01 17:56:56,49.7834,-74.8492,278.03,56,100,4.02,overcast clouds
319,Kidal,ML,2022-10-01 17:56:57,18.4411,1.4078,308.92,25,74,3.29,broken clouds
320,Jalu,LY,2022-10-01 17:56:57,29.0331,21.5482,307.43,15,0,4.49,clear sky
321,Angoche,MZ,2022-10-01 17:56:58,-16.2325,39.9086,297.42,77,0,3.7,clear sky
322,Loukisia,GR,2022-10-01 17:57:58,38.4833,23.45,299.08,59,40,4.34,scattered clouds
323,Mansa,IN,2022-10-01 17:57:58,29.9833,75.3833,299.23,47,0,2.53,clear sky
324,Plettenberg Bay,ZA,2022-10-01 17:57:59,-34.0527,23.3716,287.42,82,75,1.51,broken clouds
325,Melo,UY,2022-10-01 17:57:59,-32.3667,-54.1833,291.33,69,83,2.5,broken clouds
326,San Rafael,AR,2022-10-01 17:58:00,-34.6177,-68.3301,299.32,18,99,6.18,overcast clouds
327,Nizwa,OM,2022-10-01 17:58:00,22.9333,57.5333,302.03,43,15,6.41,few clouds
328,Guantanamo,CU,2022-10-01 17:58:01,20.1444,-75.2092,296.91,70,73,3.64,light rain
329,Aljezur,PT,2022-10-01 17:58:01,37.3191,-8.8033,293.45,52,62,1.51,broken clouds
330,Bumba,CD,2022-10-01 17:58:01,2.1833,22.4667,297.79,78,68,0.44,broken clouds
331,Cockburn Town,TC,2022-10-01 17:58:02,21.4612,-71.1419,301.46,73,46,7.71,scattered clouds
332,Kerman,IR,2022-10-01 17:58:02,30.2832,57.0788,295.07,16,0,3.09,clear sky
333,Yuzhno-Sukhokumsk,RU,2022-10-01 17:58:03,44.6581,45.6436,295.49,48,34,5.15,scattered clouds
334,Barentu,ER,2022-10-01 17:58:03,15.1139,37.5928,300.95,38,2,2.0,clear sky
335,Nexo,DK,2022-10-01 17:58:04,55.0607,15.1306,286.2,90,100,9.95,overcast clouds
336,Ilhabela,BR,2022-10-01 17:58:04,-23.7781,-45.3581,293.53,89,83,0.77,broken clouds
337,Matara,LK,2022-10-01 17:58:05,5.9485,80.5353,298.82,88,100,6.19,overcast clouds
338,Gat,IL,2022-10-01 17:58:05,31.61,34.7642,301.15,100,0,2.55,clear sky
339,Novyy Urengoy,RU,2022-10-01 17:58:06,66.0833,76.6333,272.65,60,78,5.04,broken clouds
340,Pidhorodne,UA,2022-10-01 17:58:06,48.5753,35.1068,293.22,51,97,1.0,overcast clouds
341,Iberia,US,2022-10-01 17:58:07,29.9502,-91.7507,300.91,30,0,3.48,clear sky
342,Katete,UG,2022-10-01 17:58:07,-0.7818,29.7544,289.95,95,89,2.06,light rain
343,Khipro,PK,2022-10-01 17:58:08,25.8285,69.3772,302.22,54,81,7.68,broken clouds
344,Marsh Harbour,BS,2022-10-01 17:58:08,26.5412,-77.0636,301.27,71,37,1.48,scattered clouds
345,Urumqi,CN,2022-10-01 17:58:09,43.801,87.6005,274.68,75,0,1.0,clear sky
346,La Rioja,ES,2022-10-01 17:58:09,42.25,-2.5,291.03,59,5,1.0,clear sky
347,Maniitsoq,GL,2022-10-01 17:58:10,65.4167,-52.9,275.34,68,73,1.97,broken clouds
348,Bayonet Point,US,2022-10-01 17:58:10,28.3267,-82.6834,302.11,54,0,2.24,clear sky
349,Veraval,IN,2022-10-01 17:58:07,20.9,70.3667,299.91,79,1,4.08,clear sky
350,Kanker,IN,2022-10-01 17:58:11,20.2719,81.4931,296.72,82,100,0.92,overcast clouds
351,Hambantota,LK,2022-10-01 17:58:11,6.1241,81.1185,299.41,82,100,7.54,overcast clouds
352,Karatau,KZ,2022-10-01 17:58:12,43.1667,70.4667,278.64,25,0,3.31,clear sky
353,Morogoro,TZ,2022-10-01 17:58:12,-6.8167,37.6667,296.25,68,75,0.0,broken clouds
354,Turukhansk,RU,2022-10-01 17:58:13,65.8167,87.9833,271.91,82,100,2.59,overcast clouds
355,Sirhind,IN,2022-10-01 17:58:13,30.6456,76.3825,298.12,69,0,1.98,clear sky
356,Chake Chake,TZ,2022-10-01 17:58:14,-5.2459,39.7666,296.41,74,5,4.72,clear sky
357,Skibbereen,IE,2022-10-01 17:58:14,51.55,-9.2667,288.21,85,62,5.38,light rain
358,Haukipudas,FI,2022-10-01 17:58:15,65.1765,25.3523,276.18,85,74,3.87,broken clouds
359,Sabinopolis,BR,2022-10-01 17:58:15,-18.6661,-43.0839,304.79,34,17,0.8,few clouds
360,Clarksburg,US,2022-10-01 17:58:16,39.2807,-80.3445,285.96,92,100,4.3,overcast clouds
361,Jiwani,PK,2022-10-01 17:58:16,25.05,61.7417,300.23,75,0,4.0,clear sky
362,Ballitoville,ZA,2022-10-01 17:58:17,-29.539,31.2144,294.23,73,100,5.14,overcast clouds
363,Beyneu,KZ,2022-10-01 17:58:17,45.3167,55.2,289.24,42,81,9.27,broken clouds
364,Bahia Honda,CU,2022-10-01 17:58:18,22.9036,-83.1592,300.95,57,11,3.81,few clouds
365,Nola,IT,2022-10-01 17:58:19,40.922,14.5329,293.24,80,36,2.67,scattered clouds
366,Vuktyl,RU,2022-10-01 17:59:20,63.8567,57.3094,277.38,91,100,5.48,overcast clouds
367,Am Timan,TD,2022-10-01 17:59:20,11.0297,20.2827,299.9,71,21,2.4,few clouds
368,Igarka,RU,2022-10-01 17:59:21,67.4667,86.5833,271.3,81,100,3.45,overcast clouds
369,Mutare,ZW,2022-10-01 17:59:21,-18.9707,32.6709,293.56,40,2,2.34,clear sky
370,Horizontina,BR,2022-10-01 17:59:22,-27.6258,-54.3078,296.64,50,10,2.27,clear sky
371,Montgomery,US,2022-10-01 17:59:22,39.1501,-77.1997,288.48,95,100,1.34,overcast clouds
372,Darien,US,2022-10-01 17:59:23,41.752,-87.974,294.71,55,0,6.17,clear sky
373,Shache,CN,2022-10-01 17:59:23,38.4167,77.2406,293.88,23,100,4.44,overcast clouds
374,Keetmanshoop,NA,2022-10-01 17:59:24,-26.5833,18.1333,302.07,9,15,2.55,few clouds
375,Lumeje,AO,2022-10-01 17:59:24,-11.55,20.7833,297.94,36,48,4.23,scattered clouds
376,Douglas,US,2022-10-01 17:59:25,41.3,-96.167,297.32,41,0,6.69,clear sky
377,Luanda,AO,2022-10-01 17:57:39,-8.8368,13.2343,296.83,85,15,5.84,few clouds
378,Planeta Rica,CO,2022-10-01 17:59:25,8.4147,-75.5883,301.42,72,97,1.61,overcast clouds
379,Port Blair,IN,2022-10-01 17:59:26,11.6667,92.75,300.17,89,75,4.63,mist
380,Pithoragarh,IN,2022-10-01 17:59:26,29.5833,80.2167,287.92,93,44,1.9,scattered clouds
381,Skjervoy,NO,2022-10-01 17:59:27,70.0311,20.9714,275.15,65,4,5.46,clear sky
382,Mushie,CD,2022-10-01 17:59:27,-3.0167,16.9,297.57,82,74,1.95,light rain
383,Bridgetown,BB,2022-10-01 17:56:50,13.1,-59.6167,304.42,70,40,6.17,scattered clouds
384,Englewood,US,2022-10-01 17:59:28,39.6478,-104.9878,295.96,50,53,1.34,broken clouds
385,Guhagar,IN,2022-10-01 17:59:28,17.4842,73.1929,298.09,93,100,1.88,overcast clouds
386,Harper,LR,2022-10-01 17:59:29,4.375,-7.7169,298.02,87,77,4.97,light rain
387,Pimampiro,EC,2022-10-01 17:59:29,0.4,-77.9667,289.67,73,100,3.87,overcast clouds
388,Kovdor,RU,2022-10-01 17:59:30,67.5662,30.4758,274.34,97,100,1.92,light snow
389,Morondava,MG,2022-10-01 17:59:30,-20.2833,44.2833,297.85,73,0,7.86,clear sky
390,Simplicio Mendes,BR,2022-10-01 17:59:31,-7.8539,-41.9103,309.76,11,49,4.42,scattered clouds
391,Pryazha,RU,2022-10-01 17:59:31,61.6926,33.6216,276.72,96,13,1.54,few clouds
392,Hanko,FI,2022-10-01 17:59:32,59.8333,22.95,281.56,74,24,8.71,few clouds
393,Rorvik,NO,2022-10-01 17:59:32,64.8621,11.2373,285.3,73,97,5.63,overcast clouds
394,Richards Bay,ZA,2022-10-01 17:55:15,-28.783,32.0377,294.4,82,99,6.44,overcast clouds
395,Misratah,LY,2022-10-01 17:59:33,32.3754,15.0925,299.5,86,20,9.56,few clouds
396,Ous,RU,2022-10-01 17:59:33,60.9058,61.5186,272.73,86,100,2.78,overcast clouds
397,Masumbwe,TZ,2022-10-01 17:59:33,-3.6333,32.1833,296.12,57,73,1.74,broken clouds
398,Milos,GR,2022-10-01 17:59:34,36.75,24.4333,297.56,76,32,5.1,scattered clouds
399,Kemin,KG,2022-10-01 17:59:35,42.7846,75.6892,280.43,48,85,1.72,overcast clouds
400,Meulaboh,ID,2022-10-01 17:59:35,4.1363,96.1285,298.43,85,100,2.8,overcast clouds
401,Satao,PT,2022-10-01 17:59:35,40.7418,-7.7329,291.06,39,7,0.84,clear sky
402,Alappuzha,IN,2022-10-01 17:59:36,9.49,76.3264,299.26,84,100,3.47,overcast clouds
403,Ust-Tsilma,RU,2022-10-01 17:59:36,65.441,52.1498,277.36,98,100,3.17,light rain
404,Cabedelo,BR,2022-10-01 17:59:37,-6.9811,-34.8339,303.52,65,16,7.5,few clouds
405,Cap Malheureux,MU,2022-10-01 17:59:37,-19.9842,57.6142,295.08,67,8,0.89,clear sky
406,Penzance,GB,2022-10-01 17:59:38,50.1186,-5.5371,288.58,92,89,6.9,moderate rain
407,Brae,GB,2022-10-01 17:59:38,60.3964,-1.353,284.27,86,94,8.53,overcast clouds
408,Nyimba,ZM,2022-10-01 17:59:39,-14.5566,30.8149,301.01,23,0,5.53,clear sky
409,Carbonia,IT,2022-10-01 17:59:39,39.1672,8.5222,293.71,62,76,5.72,broken clouds
410,Rio Gallegos,AR,2022-10-01 17:59:35,-51.6226,-69.2181,284.18,24,20,9.26,few clouds
411,Grajau,BR,2022-10-01 18:00:40,-5.8194,-46.1386,311.98,14,35,3.59,scattered clouds
412,Marsa Matruh,EG,2022-10-01 18:00:40,31.3525,27.2453,299.96,77,0,3.27,clear sky
413,Leh,IN,2022-10-01 18:00:41,34.1667,77.5833,282.73,41,10,2.96,clear sky
414,Camacha,PT,2022-10-01 18:00:41,33.0833,-16.3333,293.83,68,40,6.69,scattered clouds
415,Maxixe,MZ,2022-10-01 18:00:42,-23.8597,35.3472,294.46,81,0,3.62,clear sky
416,Chimbote,PE,2022-10-01 18:00:43,-9.0853,-78.5783,291.91,76,78,4.57,broken clouds
417,Stykkisholmur,IS,2022-10-01 18:00:13,65.0757,-22.7297,280.87,92,100,5.23,light rain
418,Tatarskaya Kargala,RU,2022-10-01 18:00:44,51.9495,55.1731,284.16,48,99,4.99,overcast clouds
419,Manicore,BR,2022-10-01 18:00:44,-5.8092,-61.3003,308.64,35,84,0.69,broken clouds
420,Uinskoye,RU,2022-10-01 18:00:45,56.8817,56.5813,277.58,87,99,2.75,overcast clouds
421,Tyulgan,RU,2022-10-01 18:00:45,52.3405,56.166,279.03,58,100,4.5,overcast clouds
422,Sekoma,BW,2022-10-01 18:00:46,-24.4,23.8833,299.57,19,5,1.66,clear sky
423,Tamasane,BW,2022-10-01 18:00:46,-22.4184,27.4013,298.29,20,0,3.41,clear sky
424,Lebyazhye,RU,2022-10-01 18:00:47,55.2689,66.4947,272.39,59,17,3.64,few clouds
425,Dombarovskiy,RU,2022-10-01 18:00:47,50.7587,59.5386,280.76,35,100,4.67,overcast clouds
426,Awjilah,LY,2022-10-01 18:00:48,29.1081,21.2869,307.59,15,0,4.42,clear sky
427,Arinos,BR,2022-10-01 18:00:48,-15.9169,-46.1056,309.42,25,24,1.6,few clouds
428,Maralal,KE,2022-10-01 18:00:49,1.0968,36.698,292.35,53,76,6.06,broken clouds
429,Vestmannaeyjar,IS,2022-10-01 18:00:49,63.4427,-20.2734,281.7,93,100,11.32,overcast clouds
430,Ileza,RU,2022-10-01 18:00:50,61.0533,43.9002,280.82,89,100,0.74,overcast clouds
431,Qasigiannguit,GL,2022-10-01 18:00:50,68.8193,-51.1922,275.29,76,57,0.49,broken clouds
432,Pitea,SE,2022-10-01 18:00:51,65.3172,21.4794,280.2,86,63,3.06,broken clouds
433,Punta Umbria,ES,2022-10-01 18:00:51,37.1821,-6.9661,299.95,23,60,0.43,broken clouds
434,Oranjemund,NA,2022-10-01 18:00:52,-28.55,16.4333,287.58,86,2,3.75,clear sky
435,Timbo,BR,2022-10-01 18:00:52,-26.8233,-49.2717,299.58,58,78,0.98,broken clouds
436,Komsomolets,KZ,2022-10-01 18:00:53,53.7453,62.0708,277.22,38,86,3.6,overcast clouds
437,La Romana,DO,2022-10-01 18:00:54,18.4273,-68.9728,297.04,93,100,2.67,overcast clouds
438,Nokaneng,BW,2022-10-01 18:00:54,-19.6667,22.2667,302.82,12,0,6.1,clear sky
439,Puerto Colombia,CO,2022-10-01 17:58:13,10.9878,-74.9547,297.2,69,94,4.06,overcast clouds
440,Concordia,AR,2022-10-01 18:00:03,-31.393,-58.0209,294.14,49,1,7.15,clear sky
441,Bodden Town,KY,2022-10-01 18:00:56,19.2833,-81.25,303.71,63,86,5.92,overcast clouds
442,Itaituba,BR,2022-10-01 18:00:56,-4.2761,-55.9836,309.0,35,100,1.66,overcast clouds
443,Hofn,IS,2022-10-01 18:00:56,64.2539,-15.2082,281.32,90,100,1.95,light rain
444,Sabha,LY,2022-10-01 18:00:57,27.0377,14.4283,306.96,11,0,4.89,clear sky
445,Prenzlau,DE,2022-10-01 18:00:58,53.3167,13.8667,286.32,93,86,5.62,light rain
446,Oyem,GA,2022-10-01 18:00:58,1.5995,11.5793,293.11,98,92,1.48,moderate rain
447,Corrente,BR,2022-10-01 18:00:59,-3.7367,-43.3394,312.04,21,42,2.04,scattered clouds
448,Marevo,RU,2022-10-01 18:01:00,57.3146,32.0804,281.2,98,100,2.55,moderate rain
449,Zhanaozen,KZ,2022-10-01 18:01:00,43.3,52.8,292.69,20,42,5.02,scattered clouds
450,Bhan,PK,2022-10-01 18:01:01,26.5583,67.7214,305.01,45,3,3.93,clear sky
451,Ambanja,MG,2022-10-01 18:01:01,-13.6833,48.45,295.06,82,9,0.29,clear sky
452,Mancio Lima,BR,2022-10-01 18:01:02,-7.6142,-72.8958,307.87,35,36,1.67,scattered clouds
453,Wilmington,US,2022-10-01 17:57:51,34.2257,-77.9447,299.2,58,1,3.13,clear sky
454,Dois Vizinhos,BR,2022-10-01 18:01:03,-25.7336,-53.0572,295.48,70,76,1.69,broken clouds
455,Mende,FR,2022-10-01 18:01:03,44.6667,3.5,282.46,99,100,2.93,overcast clouds
456,Muli,MV,2022-10-01 18:01:04,2.9167,73.5667,300.94,77,100,8.01,overcast clouds
457,Marrakesh,MA,2022-10-01 18:01:04,31.6315,-8.0083,302.19,28,40,1.54,scattered clouds
458,Eidsvoll,NO,2022-10-01 18:02:05,60.3305,11.2616,283.8,95,75,1.54,broken clouds
459,Bom Jesus,BR,2022-10-01 18:00:54,-9.0744,-44.3586,311.01,16,11,4.94,few clouds
460,Awbari,LY,2022-10-01 18:02:06,26.5921,12.7805,307.05,12,0,4.12,clear sky
461,Ibra,OM,2022-10-01 18:02:06,22.6906,58.5334,299.99,65,38,3.73,scattered clouds
462,Vila Franca Do Campo,PT,2022-10-01 18:02:07,37.7167,-25.4333,296.38,78,50,5.39,scattered clouds
463,Balkhash,KZ,2022-10-01 18:02:07,46.844,74.9804,277.06,50,0,9.65,clear sky
464,Scarborough,GB,2022-10-01 17:57:11,54.2797,-0.4044,286.92,77,4,3.13,clear sky
465,Leo,BF,2022-10-01 18:02:08,11.1,-2.1,298.34,77,93,2.11,overcast clouds
466,Seinajoki,FI,2022-10-01 18:02:08,62.7945,22.8282,281.47,98,100,3.09,heavy intensity shower rain
467,Bandar-E Anzali,IR,2022-10-01 18:02:09,37.4727,49.4622,295.43,64,0,2.73,clear sky
468,Maragogi,BR,2022-10-01 17:58:51,-9.0122,-35.2225,299.34,64,22,5.0,few clouds
469,Cookeville,US,2022-10-01 18:02:02,36.1628,-85.5016,294.8,60,0,4.12,clear sky
470,Ilebo,CD,2022-10-01 18:02:10,-4.3167,20.5833,296.53,87,59,0.73,moderate rain
471,Neuquen,AR,2022-10-01 18:02:10,-38.9516,-68.0591,298.05,21,45,3.35,scattered clouds
472,Kimberley,ZA,2022-10-01 18:02:11,-28.7323,24.7623,296.24,6,22,4.86,few clouds
473,Matagami,CA,2022-10-01 18:02:11,49.7502,-77.6328,280.21,61,75,3.6,broken clouds
474,Harvard,US,2022-10-01 18:02:12,42.4222,-88.6137,294.24,61,0,4.27,clear sky
475,Iquique,CL,2022-10-01 18:02:12,-20.2208,-70.1431,291.47,63,64,4.37,broken clouds
476,Keskin,TR,2022-10-01 18:02:13,39.6731,33.6136,291.93,28,0,0.95,clear sky
477,Mtimbira,TZ,2022-10-01 18:02:13,-8.7833,36.35,296.71,60,28,1.55,scattered clouds
478,Sangmelima,CM,2022-10-01 18:02:14,2.9333,11.9833,293.81,97,73,1.04,light rain
479,Comodoro Rivadavia,AR,2022-10-01 18:02:14,-45.8667,-67.5,286.76,42,93,3.83,overcast clouds
480,Baghdad,IQ,2022-10-01 18:02:15,33.3406,44.4009,305.12,15,0,3.37,clear sky
481,Musoma,TZ,2022-10-01 18:02:15,-1.5,33.8,296.54,68,78,4.52,light rain
482,Jhunjhunun,IN,2022-10-01 18:02:16,28.1307,75.4014,301.56,35,2,3.09,clear sky
483,Ganj Muradabad,IN,2022-10-01 18:02:16,26.9667,80.1833,299.93,60,0,2.51,clear sky
484,Deneysville,ZA,2022-10-01 18:02:17,-26.8908,28.0971,296.17,20,3,2.7,clear sky
485,Zamora,EC,2022-10-01 17:57:20,-4.0692,-78.9567,302.73,81,80,2.49,light rain
486,Odienne,CI,2022-10-01 18:02:17,9.51,-7.5692,298.06,84,89,0.75,light rain
487,Portree,GB,2022-10-01 18:02:18,57.4129,-6.1942,283.44,90,15,8.71,light rain
488,Hearst,CA,2022-10-01 18:02:19,49.6835,-83.6665,281.77,54,22,3.22,few clouds
489,Bluefield,US,2022-10-01 18:00:33,37.2698,-81.2223,284.07,95,100,3.6,mist
490,York,US,2022-10-01 18:02:05,40.1254,-77.0,287.7,94,100,5.2,overcast clouds
491,Azul,AR,2022-10-01 18:02:20,-36.777,-59.8585,298.06,26,72,2.79,broken clouds
492,Loanda,AO,2022-10-01 17:57:39,-8.8368,13.2343,296.83,85,15,5.84,few clouds
493,Waddan,LY,2022-10-01 18:02:21,29.1614,16.139,307.53,15,0,4.49,clear sky
494,Kananga,CD,2022-10-01 18:02:21,-5.8958,22.4178,296.19,79,88,1.6,light rain
495,Lowestoft,GB,2022-10-01 18:02:22,52.4752,1.7516,289.3,69,1,6.72,clear sky
496,Bubaque,GW,2022-10-01 18:02:22,11.2833,-15.8333,300.37,78,96,7.0,light rain
497,Faya,SA,2022-10-01 18:02:23,18.3851,42.4509,292.1,58,14,2.3,few clouds
498,Springdale,US,2022-10-01 18:00:34,36.1867,-94.1288,298.0,39,0,3.09,clear sky
499,Mwanza,TZ,2022-10-01 18:01:03,-2.5167,32.9,297.0,63,90,3.51,overcast clouds
500,Bobrovka,RU,2022-10-01 18:02:24,54.047,61.7455,278.67,43,73,2.72,broken clouds
501,Rundu,NA,2022-10-01 18:02:24,-17.9333,19.7667,299.53,12,0,2.95,clear sky
502,Vigrestad,NO,2022-10-01 18:02:25,58.5667,5.7,285.97,77,80,3.64,broken clouds
503,Yanam,IN,2022-10-01 18:03:26,16.7333,82.2167,296.52,98,100,2.14,moderate rain
504,Tiznit,MA,2022-10-01 18:03:26,29.5833,-9.5,296.78,41,35,2.64,scattered clouds
505,Husavik,IS,2022-10-01 18:03:27,66.0449,-17.3389,281.35,92,100,8.41,overcast clouds
506,Binga,ZW,2022-10-01 18:03:27,-17.6203,27.3414,298.81,37,1,1.44,clear sky
507,Chateaudun,FR,2022-10-01 18:03:28,48.0833,1.3333,291.28,68,39,4.34,scattered clouds
508,Segou,ML,2022-10-01 18:03:28,13.4317,-6.2157,303.84,51,86,1.52,overcast clouds
509,Alencon,FR,2022-10-01 18:03:29,48.4333,0.0833,288.3,73,33,3.65,scattered clouds
510,George,ZA,2022-10-01 18:03:29,-33.963,22.4617,287.11,81,85,2.26,overcast clouds
511,Agadez,NE,2022-10-01 18:03:30,19.75,10.25,308.72,17,51,3.01,broken clouds
512,Sol-Iletsk,RU,2022-10-01 18:03:31,51.1631,54.9918,284.58,41,100,4.79,overcast clouds
513,Mamlyutka,KZ,2022-10-01 18:03:31,54.9375,68.5394,271.94,62,32,3.12,scattered clouds
514,Mangrol,IN,2022-10-01 18:03:31,21.1167,70.1167,300.07,77,19,3.88,few clouds
515,Talara,PE,2022-10-01 18:03:32,-4.5772,-81.2719,293.64,72,70,8.53,broken clouds
516,Zapolyarnyy,RU,2022-10-01 18:03:33,69.4154,30.8136,275.75,99,100,1.94,overcast clouds
517,Gazli,UZ,2022-10-01 18:03:33,40.1333,63.45,290.5,15,0,6.81,clear sky
518,Mananara,MG,2022-10-01 18:03:34,-16.1667,49.7667,291.57,88,4,2.02,clear sky
519,Birin,NP,2022-10-01 18:03:34,26.8865,88.0718,290.13,85,0,2.27,clear sky
520,Elizabeth City,US,2022-10-01 18:03:35,36.2946,-76.2511,298.18,70,0,6.17,clear sky
521,La Asuncion,VE,2022-10-01 18:03:35,11.0333,-63.8628,302.92,69,100,5.07,overcast clouds
522,Abu Samrah,SY,2022-10-01 18:03:36,35.3029,37.1841,300.9,22,0,3.88,clear sky
